index_code,stock_code,weight
930721,2906,0.797
930721,2920,3.483
930721,2970,0.53
930721,300088,1.514
930721,300098,1.063
930721,300223,4.635
930721,300304,0.643
930721,300496,2.645
930721,300552,0.386
930721,300590,0.332
930721,300613,0.675
930721,300627,2.038
930721,300638,1.268
930721,300679,1.211
930721,300790,0.964
930721,300843,0.393
930721,301221,0.255
930721,301328,0.222
930721,301488,0.39
930721,600081,0.188
930721,600699,2.609
930721,600718,0.952
930721,600741,2.893
930721,600745,3.276
930721,601127,3.85
930721,601689,4.88
930721,601799,1.881
930721,603197,0.524
930721,603236,1.774
930721,603297,0.442
930721,603390,0.172
930721,603501,4.653
930721,603596,2.092
930721,603786,0.804
930721,605333,0.387
930721,625,4.373
930721,688088,1.173
930721,688213,2.592
930721,688288,0.128
930721,688326,0.834
930721,688521,7.154
930721,688787,0.609
930721,901,1.505
930726,000661,3.848
930726,002007,2.107
930726,002252,4.113
930726,002755,0.568
930726,002773,1.33
930726,002821,2.436
930726,2007,2.107
930726,2252,4.113
930726,2755,0.568
930726,2773,1.33
930726,2821,2.436
930726,300122,2.556
930726,300142,2.484
930726,300558,1.461
930726,300601,1.288
930726,300676,1.821
930726,300760,14.107
930726,300832,2.603
930726,600161,2.024
930726,600276,14.281
930726,600739,1.412
930726,603087,2.98
930726,603259,15.949
930726,603392,1.962
930726,603658,0.773
930726,661,3.848
930726,688114,2.001
930726,688180,2.367
930726,688192,0.97
930726,688235,3.922
930726,688266,2.008
930726,688278,1.526
930726,688331,2.232
930726,688336,0.913
930726,688520,0.687
930726,688578,3.273
930740,000001,1.183
930740,000333,2.751
930740,000538,1.858
930740,000651,3.727
930740,000895,3.583
930740,000999,1.648
930740,001965,2.659
930740,002001,1.799
930740,003816,1.686
930740,1,1.183
930740,1965,2.659
930740,2001,1.799
930740,333,2.751
930740,3816,1.686
930740,538,1.858
930740,600015,1.46
930740,600016,1.3
930740,600018,1.721
930740,600027,1.997
930740,600028,3.927
930740,600036,1.236
930740,600377,2.567
930740,600519,1.44
930740,600674,1.611
930740,600886,1.732
930740,600900,2.081
930740,600919,1.53
930740,600926,1.067
930740,600938,4.335
930740,600941,2.538
930740,601006,3.254
930740,601009,1.339
930740,601018,1.785
930740,601088,4.458
930740,601117,1.736
930740,601166,1.443
930740,601169,1.488
930740,601186,2.173
930740,601229,1.531
930740,601288,1.221
930740,601318,1.395
930740,601328,1.368
930740,601390,2.063
930740,601398,1.309
930740,601607,1.491
930740,601658,1.216
930740,601668,2.889
930740,601818,1.37
930740,601838,1.453
930740,601857,4.044
930740,601916,1.455
930740,601939,1.561
930740,601988,1.318
930740,601998,1.324
930740,603195,1.794
930740,651,3.727
930740,688009,2.085
930740,895,3.583
930740,999,1.648
930758,000963,5.895
930758,001225,0.275
930758,001228,0.359
930758,002003,1.388
930758,002010,1.718
930758,002034,0.683
930758,002056,3.059
930758,002142,9.951
930758,002206,1.122
930758,002236,6.967
930758,002318,4.287
930758,002404,0.451
930758,002415,9.329
930758,002440,1.582
930758,002443,0.674
930758,002508,1.848
930758,002563,0.834
930758,002632,0.716
930758,002758,0.637
930758,002931,2.026
930758,1225,0.275
930758,1228,0.359
930758,2003,1.388
930758,2010,1.718
930758,2034,0.683
930758,2056,3.059
930758,2142,9.951
930758,2206,1.122
930758,2236,6.967
930758,2318,4.287
930758,2404,0.451
930758,2415,9.329
930758,2440,1.582
930758,2443,0.674
930758,2508,1.848
930758,2563,0.834
930758,2632,0.716
930758,2758,0.637
930758,2931,2.026
930758,300181,2.228
930758,300729,0.549
930758,300898,0.33
930758,300994,0.293
930758,301119,0.278
930758,600176,9.565
930758,600267,1.642
930758,600572,1.485
930758,600724,0.561
930758,600814,0.442
930758,601018,2.835
930758,601022,0.486
930758,601108,5.639
930758,601339,0.594
930758,603045,0.542
930758,603049,0.893
930758,603218,1.335
930758,603305,2.313
930758,603456,1.814
930758,603556,1.418
930758,603568,3.499
930758,603661,0.267
930758,603700,0.37
930758,603733,0.971
930758,603816,3.251
930758,603889,0.756
930758,605056,0.675
930758,605259,0.361
930758,605268,0.181
930758,688577,0.627
930758,963,5.895
930771,000009,1.055
930771,000155,1.197
930771,000537,1.147
930771,000591,1.361
930771,000875,1.368
930771,001289,1.14
930771,001301,1.005
930771,002056,1.192
930771,002074,1.102
930771,002080,1.385
930771,002129,1.206
930771,002202,1.872
930771,002335,1.266
930771,002340,1.355
930771,002459,1.129
930771,002460,1.242
930771,002466,1.171
930771,002487,1.23
930771,002497,1.287
930771,002506,1.359
930771,002518,1.344
930771,002709,1.239
930771,002738,1.48
930771,002756,1.238
930771,002812,1.05
930771,002850,1.076
930771,003816,1.155
930771,1289,1.14
930771,1301,1.005
930771,155,1.197
930771,2056,1.192
930771,2074,1.102
930771,2080,1.385
930771,2129,1.206
930771,2202,1.872
930771,2335,1.266
930771,2340,1.355
930771,2459,1.129
930771,2460,1.242
930771,2466,1.171
930771,2487,1.23
930771,2497,1.287
930771,2506,1.359
930771,2518,1.344
930771,2709,1.239
930771,2738,1.48
930771,2756,1.238
930771,2812,1.05
930771,2850,1.076
930771,300014,1.009
930771,300037,1.161
930771,300073,1.104
930771,300207,0.909
930771,300274,0.934
930771,300316,1.39
930771,300390,1.015
930771,300450,1.308
930771,300457,1.122
930771,300568,1.019
930771,300724,1.704
930771,300750,1.017
930771,300751,2.411
930771,300757,1.844
930771,300763,1.302
930771,300776,1.662
930771,300919,1.519
930771,300953,1.206
930771,301155,1.237
930771,301238,1.127
930771,301358,1.029
930771,3816,1.155
930771,537,1.147
930771,591,1.361
930771,600032,1.222
930771,600089,1.4
930771,600416,1.208
930771,600438,0.948
930771,600549,1.737
930771,600732,1.185
930771,600905,1.118
930771,600930,1.048
930771,601012,1.128
930771,601016,1.178
930771,601615,1.924
930771,601865,1.163
930771,601877,1.182
930771,601985,1.123
930771,603659,1.178
930771,603799,1.28
930771,603806,1.394
930771,605117,1.126
930771,688005,1.212
930771,688032,1.19
930771,688116,1.044
930771,688147,1.171
930771,688223,1.317
930771,688303,1.005
930771,688349,1.149
930771,688472,1.079
930771,688567,0.987
930771,688599,1.36
930771,688660,0.975
930771,688726,1.86
930771,688778,1.333
930771,875,1.368
930771,9,1.055
930771,920185,1.099
930782,000009,0.604
930782,000039,0.717
930782,000050,0.954
930782,000060,1.626
930782,000400,0.769
930782,000423,0.497
930782,000429,0.27
930782,000513,0.427
930782,000623,0.445
930782,000703,0.993
930782,000709,0.378
930782,000728,0.59
930782,000733,0.471
930782,000738,0.66
930782,000739,0.432
930782,000825,0.429
930782,000878,1.22
930782,000883,0.398
930782,000937,0.386
930782,000951,0.626
930782,000987,0.318
930782,001213,0.322
930782,001286,0.432
930782,002007,0.581
930782,002032,0.666
930782,002064,0.729
930782,002078,0.398
930782,002128,1.091
930782,002138,0.809
930782,002152,0.754
930782,002185,1.061
930782,002203,1.189
930782,002223,0.471
930782,002340,0.925
930782,002372,0.504
930782,002409,1.103
930782,002410,1.561
930782,002432,0.407
930782,002461,0.451
930782,002500,0.569
930782,002508,0.634
930782,002595,0.67
930782,002841,0.743
930782,002926,0.551
930782,003031,0.863
930782,003035,0.291
930782,1213,0.322
930782,1286,0.432
930782,2007,0.581
930782,2032,0.666
930782,2064,0.729
930782,2078,0.398
930782,2128,1.091
930782,2138,0.809
930782,2152,0.754
930782,2185,1.061
930782,2203,1.189
930782,2223,0.471
930782,2340,0.925
930782,2372,0.504
930782,2409,1.103
930782,2410,1.561
930782,2432,0.407
930782,2461,0.451
930782,2500,0.569
930782,2508,0.634
930782,2595,0.67
930782,2841,0.743
930782,2926,0.551
930782,300285,0.971
930782,300346,1.006
930782,300373,0.963
930782,300627,0.785
930782,3031,0.863
930782,3035,0.291
930782,39,0.717
930782,400,0.769
930782,423,0.497
930782,429,0.27
930782,50,0.954
930782,513,0.427
930782,60,1.626
930782,600004,0.347
930782,600007,0.408
930782,600008,0.39
930782,600038,0.67
930782,600062,0.486
930782,600096,0.731
930782,600109,0.588
930782,600131,0.79
930782,600132,0.495
930782,600141,0.656
930782,600166,0.667
930782,600177,0.414
930782,600282,0.4
930782,600299,0.45
930782,600312,0.847
930782,600332,0.752
930782,600352,1.183
930782,600369,0.571
930782,600380,0.389
930782,600483,0.327
930782,600486,0.674
930782,600497,1.599
930782,600499,0.794
930782,600511,0.498
930782,600516,0.512
930782,600517,0.859
930782,600528,0.604
930782,600535,0.507
930782,600563,0.793
930782,600566,0.467
930782,600582,0.858
930782,600583,0.471
930782,600642,0.387
930782,600663,0.362
930782,600685,0.618
930782,600688,0.483
930782,600707,0.943
930782,600720,0.449
930782,600754,0.385
930782,600765,0.584
930782,600801,0.494
930782,600820,0.452
930782,600862,0.531
930782,600863,0.45
930782,600873,0.514
930782,600885,0.739
930782,600901,0.377
930782,600909,0.593
930782,600959,0.773
930782,600968,0.415
930782,600998,0.43
930782,601000,0.341
930782,601019,0.662
930782,601061,0.554
930782,601098,0.818
930782,601106,0.78
930782,601108,0.682
930782,601139,0.4
930782,601168,1.304
930782,601179,1.133
930782,601228,0.335
930782,601233,0.793
930782,601577,0.669
930782,601799,0.568
930782,601866,0.644
930782,601918,0.378
930782,601921,0.669
930782,601928,0.828
930782,601958,1.332
930782,601965,0.593
930782,601966,0.79
930782,601990,0.668
930782,601997,0.709
930782,603049,0.731
930782,603077,0.588
930782,603290,0.857
930782,603529,0.475
930782,603568,0.273
930782,603589,0.462
930782,603596,0.427
930782,603605,0.439
930782,603606,0.664
930782,603658,0.467
930782,603766,0.379
930782,603806,0.773
930782,603816,0.472
930782,603858,0.474
930782,603927,1.698
930782,605358,0.995
930782,623,0.445
930782,688002,1.051
930782,688019,0.93
930782,688100,0.837
930782,688120,1.005
930782,688349,0.652
930782,688469,0.903
930782,688475,0.682
930782,688538,0.979
930782,688563,0.728
930782,688728,0.833
930782,688819,0.688
930782,703,0.993
930782,709,0.378
930782,728,0.59
930782,733,0.471
930782,738,0.66
930782,739,0.432
930782,825,0.429
930782,878,1.22
930782,883,0.398
930782,9,0.604
930782,937,0.386
930782,951,0.626
930782,987,0.318
930790,000036,0.4
930790,000069,0.753
930790,000156,0.552
930790,000428,0.125
930790,000524,0.233
930790,000558,0.329
930790,000610,0.142
930790,000676,0.651
930790,000681,0.883
930790,000719,0.268
930790,000721,0.218
930790,000888,0.351
930790,000892,0.307
930790,000917,1.063
930790,001234,0.061
930790,001300,0.084
930790,002027,4.975
930790,002033,0.219
930790,002131,4.314
930790,002174,0.813
930790,002181,0.389
930790,002186,0.152
930790,002195,3.806
930790,002238,0.183
930790,002264,0.309
930790,002292,0.568
930790,002343,0.194
930790,002354,0.837
930790,002400,1.444
930790,002517,2.911
930790,002555,2.807
930790,002558,4.071
930790,002605,0.371
930790,002624,1.749
930790,002627,0.32
930790,002654,0.738
930790,002707,0.382
930790,002712,0.173
930790,002739,1.196
930790,002832,0.353
930790,002858,0.143
930790,002862,0.127
930790,002899,0.264
930790,002905,0.094
930790,002919,0.274
930790,1234,0.061
930790,1300,0.084
930790,156,0.552
930790,2027,4.975
930790,2033,0.219
930790,2131,4.314
930790,2174,0.813
930790,2181,0.389
930790,2186,0.152
930790,2195,3.806
930790,2238,0.183
930790,2264,0.309
930790,2292,0.568
930790,2343,0.194
930790,2354,0.837
930790,2400,1.444
930790,2517,2.911
930790,2555,2.807
930790,2558,4.071
930790,2605,0.371
930790,2624,1.749
930790,2627,0.32
930790,2654,0.738
930790,2707,0.382
930790,2712,0.173
930790,2739,1.196
930790,2832,0.353
930790,2858,0.143
930790,2862,0.127
930790,2899,0.264
930790,2905,0.094
930790,2919,0.274
930790,300002,1.644
930790,300005,0.659
930790,300027,0.421
930790,300031,0.53
930790,300043,0.4
930790,300058,5.725
930790,300063,0.682
930790,300133,0.837
930790,300144,0.918
930790,300148,0.299
930790,300182,1.103
930790,300251,1.961
930790,300291,0.391
930790,300299,0.266
930790,300315,1.12
930790,300364,1.582
930790,300413,1.303
930790,300418,3.351
930790,300426,0.186
930790,300459,1.228
930790,300467,0.361
930790,300494,0.374
930790,300533,0.392
930790,300651,0.119
930790,300703,0.225
930790,300770,0.428
930790,300781,0.307
930790,300785,0.506
930790,300788,0.117
930790,300805,0.227
930790,300859,0.244
930790,300860,0.147
930790,300979,0.576
930790,300987,0.153
930790,300994,0.107
930790,301011,0.137
930790,301025,0.091
930790,301052,0.188
930790,301073,0.161
930790,301171,1.617
930790,301231,0.165
930790,301262,0.086
930790,301551,0.314
930790,36,0.4
930790,428,0.125
930790,524,0.233
930790,558,0.329
930790,600037,0.545
930790,600054,0.224
930790,600088,0.242
930790,600138,0.391
930790,600158,0.499
930790,600250,0.121
930790,600258,0.788
930790,600373,0.439
930790,600551,0.162
930790,600556,0.658
930790,600576,0.239
930790,600593,0.209
930790,600633,0.804
930790,600637,1.566
930790,600640,0.318
930790,600679,0.123
930790,600706,0.115
930790,600749,0.155
930790,600754,0.847
930790,600825,0.247
930790,600959,0.745
930790,600977,0.908
930790,600986,1.333
930790,600996,0.452
930790,601007,0.133
930790,601595,0.366
930790,601801,0.277
930790,601858,0.227
930790,601888,5.963
930790,601921,0.252
930790,601929,0.609
930790,601949,0.284
930790,603000,0.923
930790,603099,0.33
930790,603103,0.133
930790,603136,0.113
930790,603199,0.195
930790,603258,0.159
930790,603444,1.344
930790,603533,0.445
930790,603598,0.27
930790,603729,0.091
930790,603888,0.461
930790,603955,0.192
930790,605080,0.101
930790,605108,0.139
930790,605168,0.296
930790,605299,0.095
930790,610,0.142
930790,676,0.651
930790,681,0.883
930790,689009,2.031
930790,69,0.753
930790,719,0.268
930790,721,0.218
930790,888,0.351
930790,892,0.307
930790,917,1.063
930790,920021,0.194
930791,000028,0.172
930791,000078,0.198
930791,000403,0.31
930791,000423,0.777
930791,000513,0.432
930791,000534,0.407
930791,000538,1.689
930791,000597,0.129
930791,000623,0.666
930791,000650,0.228
930791,000661,1.065
930791,000739,0.362
930791,000756,0.161
930791,000766,0.846
930791,000915,0.181
930791,000950,0.178
930791,000963,1.077
930791,000989,0.154
930791,000999,0.637
930791,002001,1.457
930791,002007,0.583
930791,002019,0.302
930791,002020,0.348
930791,002030,0.221
930791,002038,0.188
930791,002044,0.745
930791,002099,0.244
930791,002102,0.205
930791,002219,0.216
930791,002223,0.817
930791,002252,1.139
930791,002262,0.49
930791,002287,0.093
930791,002294,0.89
930791,002317,0.443
930791,002332,0.247
930791,002390,0.133
930791,002422,1.179
930791,002432,0.461
930791,002550,0.242
930791,002603,0.5
930791,002653,0.58
930791,002675,0.309
930791,002727,0.168
930791,002737,0.14
930791,002755,0.157
930791,002773,0.368
930791,002821,0.674
930791,002901,0.144
930791,2001,1.457
930791,2007,0.583
930791,2019,0.302
930791,2020,0.348
930791,2030,0.221
930791,2038,0.188
930791,2044,0.745
930791,2099,0.244
930791,2102,0.205
930791,2219,0.216
930791,2223,0.817
930791,2252,1.139
930791,2262,0.49
930791,2287,0.093
930791,2294,0.89
930791,2317,0.443
930791,2332,0.247
930791,2390,0.133
930791,2422,1.179
930791,2432,0.461
930791,2550,0.242
930791,2603,0.5
930791,2653,0.58
930791,2675,0.309
930791,2727,0.168
930791,2737,0.14
930791,2755,0.157
930791,2773,0.368
930791,28,0.172
930791,2821,0.674
930791,2901,0.144
930791,300003,0.785
930791,300009,0.401
930791,300015,1.757
930791,300026,0.26
930791,300039,0.156
930791,300049,0.609
930791,300122,0.708
930791,300142,0.688
930791,300143,0.146
930791,300181,0.407
930791,300199,0.455
930791,300206,0.141
930791,300244,0.407
930791,300267,0.161
930791,300294,0.236
930791,300298,0.201
930791,300347,1.108
930791,300357,0.305
930791,300363,0.271
930791,300401,0.231
930791,300406,0.106
930791,300463,0.2
930791,300482,0.205
930791,300529,0.326
930791,300558,0.404
930791,300573,0.412
930791,300595,0.289
930791,300601,0.357
930791,300633,0.204
930791,300676,0.504
930791,300677,0.654
930791,300685,0.233
930791,300702,0.123
930791,300705,0.157
930791,300723,0.207
930791,300725,0.328
930791,300759,1.044
930791,300760,3.906
930791,300832,0.721
930791,300841,0.224
930791,300888,0.281
930791,300896,0.72
930791,301015,0.126
930791,301047,0.124
930791,301080,0.19
930791,301263,0.279
930791,301267,0.16
930791,301293,0.376
930791,301301,0.247
930791,301363,0.18
930791,301367,0.127
930791,301602,0.046
930791,403,0.31
930791,423,0.777
930791,513,0.432
930791,534,0.407
930791,538,1.689
930791,597,0.129
930791,600055,0.229
930791,600056,0.277
930791,600062,0.265
930791,600085,0.708
930791,600129,0.23
930791,600161,0.56
930791,600196,1.154
930791,600211,0.233
930791,600216,0.342
930791,600252,0.195
930791,600267,0.3
930791,600276,8.841
930791,600285,0.339
930791,600329,0.432
930791,600332,0.604
930791,600380,0.436
930791,600420,0.243
930791,600422,0.225
930791,600436,1.647
930791,600511,0.373
930791,600521,0.561
930791,600529,0.462
930791,600535,0.384
930791,600557,0.168
930791,600566,0.327
930791,600572,0.271
930791,600587,0.258
930791,600645,0.329
930791,600664,0.181
930791,600682,0.164
930791,600739,0.391
930791,600750,0.322
930791,600763,0.49
930791,600771,0.299
930791,600789,0.231
930791,600812,0.166
930791,600867,0.362
930791,600993,0.282
930791,600998,0.457
930791,601089,0.142
930791,601607,0.657
930791,603014,0.058
930791,603087,0.825
930791,603108,0.263
930791,603127,0.571
930791,603229,0.139
930791,603233,0.31
930791,603259,8.015
930791,603301,0.311
930791,603367,0.135
930791,603368,0.196
930791,603392,0.543
930791,603456,0.331
930791,603567,0.112
930791,603658,0.214
930791,603707,0.156
930791,603858,0.305
930791,603882,0.303
930791,603883,0.238
930791,603939,0.493
930791,605507,0.261
930791,623,0.666
930791,650,0.228
930791,661,1.065
930791,688016,0.239
930791,688029,0.306
930791,688050,0.317
930791,688062,0.294
930791,688068,0.321
930791,688091,0.227
930791,688114,0.554
930791,688131,0.378
930791,688139,0.217
930791,688151,0.075
930791,688166,0.472
930791,688180,0.655
930791,688185,0.134
930791,688192,0.268
930791,688222,0.255
930791,688235,1.086
930791,688266,0.556
930791,688271,2.177
930791,688278,0.422
930791,688289,0.24
930791,688301,0.511
930791,688319,0.233
930791,688321,0.311
930791,688331,0.618
930791,688336,0.253
930791,688351,0.116
930791,688382,0.403
930791,688443,0.141
930791,688506,0.781
930791,688513,0.185
930791,688520,0.19
