fund_code,index_code,effective_weight
002282,中证全债指数,0.5
002288,000300,0.6
002289,000012,0.2
002289,000906,0.8
002291,000300,0.6
002291,中证全债指数,0.4
002292,000300,0.6
002292,中证全债指数,0.4
002293,000012,0.4
002293,000300,0.6
002295,000300,0.5
002295,中证全债指数,0.5
002296,000300,0.55
002300,000991,0.8
002300,中证全债指数,0.2
002303,000300,0.6
002303,中证全债指数,0.4
002304,000300,0.5
002304,中证全债指数,0.5
002305,000905,0.9
002307,000300,0.5
002310,000300,0.95
002311,000905,0.95
002313,000300,0.3
002313,中证全债指数,0.7
002315,000300,0.95
002316,000905,0.95
002317,000300,0.3
002317,中证全债指数,0.65
002319,000300,0.6
002319,中证全债指数,0.4
002331,000300,0.2
002332,000300,0.45
002332,HSI,0.45
002333,000300,0.45
002333,HSI,0.45
002334,000300,0.9
002335,000300,0.9
002340,000906,0.6
002340,HSI,0.2
002345,000012,0.2
002345,930599,0.8
002350,000300,0.6
002358,000300,0.6
002360,000300,0.7
002360,中证全债指数,0.3
002363,000300,0.6
002364,000300,0.6
002367,000012,0.5
002367,000300,0.5
002376,000300,0.6
002376,中证全债指数,0.4
002378,000300,0.65
002379,HSMI,0.5
002379,HSSI,0.3
002380,HSMI,0.5
002380,HSSI,0.3
002383,000300,0.5
002383,中证全债指数,0.5
002385,000300,0.95
002387,000300,0.05
002387,HSI,0.8
002388,000300,0.5
002388,中证全债指数,0.5
002389,000300,0.5
002390,000300,0.5
002407,000300,0.7
002407,中证全债指数,0.3
002408,000933,0.55
002408,中证全债指数,0.45
002411,000012,0.5
002411,000300,0.5
002415,000300,0.5
002419,000300,0.6
002419,HSI,0.2
002420,000906,0.8
002425,000300,0.2
002443,000300,0.35
002443,HSI,0.35
002443,中证全债指数,0.3
002446,000300,0.5
002446,中证全债指数,0.5
002449,000300,0.6
002449,H11006,0.4
002450,000300,0.5
002450,中证全债指数,0.5
002451,000300,0.5
002451,中证全债指数,0.5
002455,000300,0.3
002455,H11006,0.7
002456,000300,0.5
002457,000300,0.5
002458,000300,0.5
002458,中证全债指数,0.5
002461,000300,0.6
002462,000300,0.6
002472,H30074,0.5
002472,中证全债指数,0.5
002482,000906,0.55
002482,HSCI,0.1
002482,中证全债指数,0.35
002485,000012,0.5
002485,000300,0.5
002489,000300,0.5
002489,中证全债指数,0.5
002494,000300,0.2
002495,000300,0.7
002495,中证全债指数,0.3
002496,000300,0.7
002496,中证全债指数,0.3
002497,000300,0.3
002498,000300,0.2
002510,000905,0.95
002512,000300,0.55
002513,000300,0.2
002514,000300,0.5
002515,000300,0.5
002518,000300,0.3
002518,H11006,0.7
002533,000300,0.3
002535,000300,0.6
002536,000300,0.6
002537,000300,0.5
002537,中证全债指数,0.5
002542,000300,0.55
002543,000300,0.55
002544,000300,0.55
002545,000300,0.3
002547,000300,0.6
002547,H11006,0.4
002553,000907,0.75
002555,000905,0.4
002555,HSCI,0.2
002556,000300,0.9
002560,000300,0.6
002560,中证全债指数,0.4
002561,000906,0.65
002562,000300,0.9
002562,930930,0.05
002563,000300,0.5
002563,中证全债指数,0.45
002564,000300,0.65
002564,中证全债指数,0.35
002567,000906,0.8
002573,000300,0.65
002574,000300,0.2
002574,中证全债指数,0.8
002577,000012,0.4
002577,000300,0.6
002580,000012,0.45
002580,000300,0.55
002581,000300,0.5
002582,000300,0.5
002583,000012,0.45
002583,000300,0.55
002584,000300,0.6
002585,000300,0.65
002593,000300,0.6
002594,H30074,0.55
002595,399803,0.8
002597,000905,0.55
002597,中证全债指数,0.45
002598,000942,0.6
002598,HSI,0.15
002599,000942,0.6
002599,HSI,0.15
002601,000300,0.6
002602,000300,0.25
002604,000012,0.5
002604,000300,0.5
002605,000990,0.5
002610,黄金现货,0.95
002611,黄金现货,0.95
002612,000300,0.25
002614,000300,0.6
002615,000300,0.6
002620,000012,0.4
002620,000300,0.6
002621,000942,0.85
002621,中证全债指数,0.15
002622,000300,0.5
002622,中证全债指数,0.5
002624,000906,0.65
002628,000300,0.5
002629,000300,0.5
002630,000012,0.5
002630,000300,0.5
002631,000012,0.5
002631,000300,0.5
002639,000300,0.1
002640,000300,0.2
002649,000300,0.6
002649,H11006,0.4
002653,000300,0.4
002653,HSI,0.4
002656,399006,0.95
002657,000300,0.5
002658,000300,0.5
002660,000300,0.2
002662,000300,0.7
002662,中证全债指数,0.3
002663,000300,0.7
002663,中证全债指数,0.3
002664,000300,0.5
002664,中证全债指数,0.5
002665,000300,0.5
002665,中证全债指数,0.5
002666,000300,0.55
002666,HSI,0.15
002666,中证全债指数,0.3
002667,000300,0.55
002667,HSI,0.15
002667,中证全债指数,0.3
002668,000300,0.2
002669,000012,0.35
002669,000906,0.65
002670,000300,0.95
002671,000300,0.95
002681,000300,0.6
002681,中证全债指数,0.4
002682,000300,0.6
002682,中证全债指数,0.4
002683,000300,0.6
002683,H11006,0.4
002685,000300,0.1
002685,930930,0.8
002685,H11015,0.1
002686,000300,0.1
002686,930930,0.8
002686,H11015,0.1
002690,000300,0.2
002690,中证全债指数,0.8
002691,000300,0.2
002691,中证全债指数,0.8
002692,000998,0.6
002692,中证全债指数,0.4
002697,000942,0.85
002697,中证全债指数,0.15
002703,000300,0.55
002707,000300,0.8
002707,中证全债指数,0.2
002708,000300,0.8
002708,中证全债指数,0.2
002714,000300,0.55
002714,中证全债指数,0.45
002717,000300,0.55
002718,000300,0.55
002728,000012,0.5
002728,000300,0.5
002729,000012,0.5
002729,000300,0.5
002745,000300,0.2
002746,000300,0.5
002767,000300,0.15
002768,000300,0.6
002770,000300,0.5
002771,000300,0.5
002772,000300,0.5
002772,中证全债指数,0.5
002776,000300,0.5
002777,000300,0.5
002778,000300,0.3
002779,000300,0.3
002780,000300,0.5
002783,000300,0.1
002784,000300,0.1
002792,000300,0.15
002792,中证全债指数,0.85
002793,000300,0.15
002793,中证全债指数,0.85
002801,000905,0.9
002802,399370,0.7
002802,930930,0.15
002803,000300,0.4
002803,HSI,0.4
002808,000300,0.5
002808,中证全债指数,0.5
002810,000906,0.65
002810,中证全债指数,0.35
002819,000300,0.5
002819,中证全债指数,0.5
002820,000300,0.5
002820,中证全债指数,0.5
002833,000012,0.5
002833,000300,0.5
002834,000012,0.5
002834,000300,0.5
002837,000012,0.5
002837,000932,0.5
002838,000012,0.5
002838,000300,0.5
002839,000012,0.5
002839,000300,0.5
002844,000300,0.5
002844,中证全债指数,0.5
002846,000300,0.5
002846,中证全债指数,0.5
002849,000906,0.65
002849,中证全债指数,0.35
002851,000012,0.4
002851,000300,0.6
002860,000300,0.4
002860,HSI,0.4
002860,中证全债指数,0.2
002861,930599,0.85
002862,000300,0.35
002862,399006,0.35
002862,中证全债指数,0.3
002863,399001,0.65
002863,中证全债指数,0.35
002871,000905,0.95
002872,000905,0.95
002885,000300,0.8
002885,中证全债指数,0.2
002891,000012,0.4
002891,000935,0.3
002891,H11136,0.3
002892,000012,0.4
002892,000935,0.3
002892,H11136,0.3
002893,000012,0.4
002893,000935,0.3
002893,H11136,0.3
002900,H30257,0.95
002903,000905,0.95
002906,000905,0.95
002907,000905,0.95
002910,000300,0.65
002919,399989,0.65
002923,000300,0.1
002934,000300,0.2
002935,000300,0.2
002938,000933,0.5
002938,中证全债指数,0.5
002939,000300,0.5
002939,中证全债指数,0.5
002943,000906,0.65
002945,000300,0.55
002945,中证全债指数,0.45
002952,000906,0.85
002955,000300,0.5
002959,000300,0.5
002963,黄金现货,0.95
002967,000012,0.4
002967,000932,0.6
002974,000993,0.95
002977,000989,0.95
002978,000991,0.95
002979,000992,0.95
002980,000012,0.1
002980,000906,0.9
002982,399812,0.95
002983,399959,0.6
002983,中证全债指数,0.4
002984,000827,1.0
002987,000300,0.95
002989,000300,0.5
003015,000300,0.95
003016,000905,0.95
003017,399967,0.95
003025,000300,0.5
003026,000300,0.5
003027,000300,0.5
003028,000300,0.5
003029,000300,0.5
003030,000300,0.5
003031,000300,0.5
003032,000933,0.6
003032,930965,0.2
003032,中证全债指数,0.2
003044,000300,0.1
003044,HSI,0.1
003045,000300,0.1
003045,HSI,0.1
003053,930616,0.8
003054,930616,0.8
003062,000300,0.3
003062,中证全债指数,0.7
003063,000300,0.3
003063,中证全债指数,0.7
003069,399102,0.9
003070,399102,0.9
003095,000933,0.65
003095,中证全债指数,0.35
003096,000933,0.65
003096,中证全债指数,0.35
003105,000300,0.5
003105,中证全债指数,0.5
003106,000300,0.5
003106,中证全债指数,0.5
003115,000300,0.5
003115,中证全债指数,0.5
003116,000300,0.5
003116,中证全债指数,0.5
003119,000300,0.5
003119,中证全债指数,0.5
003120,000300,0.5
003120,中证全债指数,0.5
003125,000300,0.5
003126,000300,0.15
003126,HSI,0.1
003127,000300,0.15
003127,HSI,0.1
003131,000300,0.6
003131,中证全债指数,0.4
003132,000300,0.4
003142,000300,0.5
003142,中证全债指数,0.5
003143,000300,0.5
003143,中证全债指数,0.5
003145,000300,0.8
003147,000300,0.5
003152,000012,0.5
003152,000300,0.5
003153,000012,0.5
003153,000300,0.5
003154,000012,0.5
003154,000300,0.5
003161,000012,0.85
003161,000300,0.15
003165,000300,0.5
003165,中证全债指数,0.5
003166,000300,0.5
003166,中证全债指数,0.5
003169,000300,0.5
003169,中证全债指数,0.5
003170,000300,0.5
003170,中证全债指数,0.5
003175,000012,0.4
003175,000300,0.6
003182,000012,0.5
003182,000300,0.5
003183,000012,0.5
003183,000300,0.5
003184,000846,0.95
003187,000300,0.5
003189,000300,0.1
003190,000942,0.9
003191,000942,0.9
003194,950096,0.95
003230,000933,0.9
003231,000933,0.9
003234,000300,0.3
003234,中证全债指数,0.7
003235,000300,0.3
003235,中证全债指数,0.7
003238,000906,0.6
003241,000905,0.8
003242,000905,0.8
003243,000500,0.6
003244,000500,0.6
003245,000500,0.6
003282,000300,0.3
003282,中证全债指数,0.7
003283,000300,0.3
003283,中证全债指数,0.7
003284,000012,0.2
003284,000978,0.6
003284,HSI,0.2
003291,000012,0.4
003291,000300,0.6
003292,000300,0.8
003293,000300,0.8
003294,000300,0.5
003295,000012,0.85
003295,000300,0.15
003298,H30171,0.8
003299,H30171,0.8
003304,000300,0.7
003304,中证全债指数,0.3
003305,000300,0.7
003305,中证全债指数,0.3
003308,000905,0.6
003318,930782,0.95
003331,000300,0.4
003333,000012,0.4
003333,000300,0.6
003343,000300,0.5
003343,中证全债指数,0.5
003344,000300,0.5
003344,中证全债指数,0.5
003345,000300,0.5
003346,000300,0.5
003359,399415,0.95
003359,930734,1.0
003373,000300,0.55
003373,中证全债指数,0.45
003374,000300,0.55
003374,中证全债指数,0.45
003378,000300,0.6
003379,000300,0.5
003379,中证全债指数,0.5
003380,000300,0.5
003380,中证全债指数,0.5
003396,000922,0.6
003396,HSI,0.2
003397,000906,0.5
003397,中证全债指数,0.5
003411,000300,0.1
003411,中证全债指数,0.9
003412,000300,0.1
003412,中证全债指数,0.9
003413,000012,0.1
003413,000300,0.45
003413,HSCI,0.45
003432,000300,0.3
003432,中证全债指数,0.7
003433,000300,0.3
003433,中证全债指数,0.7
003446,000985,0.5
003446,中证全债指数,0.5
003447,000985,0.5
003447,中证全债指数,0.5
003476,000012,0.85
003476,000300,0.15
003484,000300,0.5
003484,中证全债指数,0.5
003485,000300,0.5
003485,中证全债指数,0.5
003494,000300,0.7
003495,000300,0.5
003495,中证全债指数,0.5
003496,000300,0.5
003496,中证全债指数,0.5
003501,000300,0.35
003501,中证全债指数,0.65
003502,000300,0.4
003502,中证全债指数,0.6
003503,000300,0.4
003503,中证全债指数,0.6
003513,000012,0.4
003513,000932,0.6
003516,000300,0.5
003516,中证全债指数,0.5
003548,000300,0.95
003550,000300,0.5
003550,中证全债指数,0.5
003561,000300,0.6
003562,000300,0.6
003567,000012,0.2
003567,000300,0.8
003578,000905,0.95
003579,000300,0.95
003580,000300,0.05
003580,HSI,0.75
003581,000933,0.6
003586,000300,0.55
003587,000300,0.55
003591,000300,0.5
003592,000300,0.5
003593,000300,0.5
003594,000300,0.5
003594,中证全债指数,0.5
003595,000300,0.5
003595,中证全债指数,0.5
003598,000012,0.35
003598,000906,0.65
003624,000944,0.9
003625,000944,0.9
003626,000300,0.3
003626,中证全债指数,0.7
003629,ACWI,0.8
003630,ACWI,0.8
003631,ACWI,0.8
003634,110000,0.8
003641,000300,0.5
003641,中证全债指数,0.5
003642,000300,0.5
003642,中证全债指数,0.5
003646,000852,0.95
003647,000852,0.95
003655,000012,0.5
003655,000300,0.5
003659,000300,0.5
003659,中证全债指数,0.5
003670,000012,0.45
003670,000300,0.55
003684,000012,0.5
003684,000300,0.5
003685,000012,0.5
003685,000300,0.5
003692,000300,0.55
003692,中证全债指数,0.45
003693,000300,0.55
003693,中证全债指数,0.45
003697,000012,0.85
003697,000906,0.15
003713,000985,0.5
003713,中证全债指数,0.5
003714,000985,0.5
003714,中证全债指数,0.5
003715,000806,0.7
003715,中证全债指数,0.3
003717,000905,0.75
003734,000300,0.5
003734,中证全债指数,0.5
003735,000300,0.5
003735,中证全债指数,0.5
003745,000300,0.8
003745,中证全债指数,0.2
003751,000300,0.75
003751,中证全债指数,0.25
003760,000905,0.95
003761,000905,0.95
003765,399006,0.95
003766,399006,0.95
003805,000906,0.5
003806,000906,0.5
003813,000300,0.07
003813,000832,0.05
003813,930930,0.03
003822,000300,0.6
003822,中证全债指数,0.4
003823,000300,0.6
003823,中证全债指数,0.4
003834,000012,0.1
003834,000941,0.9
003835,000300,0.7
003835,中证全债指数,0.3
003839,000300,0.2
003840,000300,0.2
003842,000300,0.1
003843,000300,0.1
003845,931786,0.95
003846,931786,0.95
003848,000300,0.6
003849,000300,0.6
003853,000998,0.8
003857,000300,0.7
003857,中证全债指数,0.3
003858,000300,0.7
003858,中证全债指数,0.3
003861,000300,0.5
003862,000300,0.5
003865,000852,0.9
003876,000300,0.95
003877,000300,0.15
003878,000300,0.15
003882,000300,0.2
003883,000300,0.2
003884,000300,0.95
003885,000300,0.95
003886,000012,0.5
003886,000300,0.5
003887,000012,0.5
003887,000300,0.5
003889,000012,0.4
003889,000300,0.6
003890,000012,0.4
003890,000300,0.6
003900,000300,0.15
003900,HSI,0.05
003900,中证全债指数,0.8
003940,000906,0.5
003940,中证全债指数,0.5
003956,000906,0.65
003956,930930,0.2
003957,000300,0.9
003958,000300,0.9
003961,000906,0.85
003962,000906,0.85
003984,000986,0.4
003984,000987,0.4
003985,000986,0.4
003985,000987,0.4
003986,000905,0.95
003993,000300,0.6
003993,HSI,0.2
003993,中证全债指数,0.2
004005,000300,0.15
004006,000300,0.15
004008,000012,0.6
004008,000300,0.4
004009,000012,0.6
004009,000300,0.4
004010,000300,0.5
004011,000300,0.5
004040,000933,0.8
004041,000933,0.8
004044,000300,0.6
004044,中证全债指数,0.4
004048,000012,0.5
004048,000300,0.5
004049,000012,0.5
004049,000300,0.5
004050,000012,0.5
004050,000300,0.5
004051,000012,0.5
004051,000300,0.5
004069,399975,0.95
004070,399975,0.95
004075,000933,0.85
004075,中证全债指数,0.15
004076,000012,0.4
004076,000300,0.6
004083,000012,0.8
004083,000300,0.2
004084,000012,0.8
004084,000300,0.2
004091,000300,0.2
004091,HSCEI,0.4
004092,000300,0.2
004092,HSCEI,0.4
004098,HSI,0.8
004098,中证全债指数,0.2
004099,000300,0.35
004099,HSI,0.35
004099,中证全债指数,0.3
004100,000300,0.3
004100,中证全债指数,0.7
004119,000906,0.65
004119,中证全债指数,0.35
004128,000300,0.5
004129,000012,0.8
004129,000300,0.2
004130,000012,0.8
004130,000300,0.2
004131,000012,0.8
004131,000300,0.2
004132,000012,0.8
004132,000300,0.2
004138,000012,0.5
004138,000906,0.5
004139,000012,0.4
004139,399967,0.6
004142,000300,0.5
004143,000300,0.5
004148,000012,0.35
004148,000300,0.65
004153,000300,0.3
004154,000300,0.3
004157,000300,0.3
004157,中证全债指数,0.7
004158,000300,0.3
004158,中证全债指数,0.7
004175,000300,0.5
004175,中证全债指数,0.5
004176,000300,0.5
004176,中证全债指数,0.5
004183,000300,0.8
004189,000942,0.85
004189,中证全债指数,0.15
004190,000300,0.95
004191,000300,0.95
004192,000905,0.95
004193,000905,0.95
004194,000852,0.95
004195,000852,0.95
004202,000012,0.9
004202,000906,0.1
004205,000300,0.6
004206,000012,0.35
004206,000906,0.65
004209,000300,0.5
004211,000300,0.6
004211,中证全债指数,0.4
004218,000300,0.3
004218,中证全债指数,0.7
004221,000300,0.75
004221,中证全债指数,0.25
004223,000012,0.45
004223,000300,0.55
004224,000012,0.2
004224,399967,0.8
004225,000300,0.15
004226,000300,0.15
004227,000300,0.3
004227,中证全债指数,0.7
004228,000300,0.3
004228,中证全债指数,0.7
004231,000300,0.75
004232,000012,0.2
004232,000300,0.8
004233,000300,0.75
004233,中证全债指数,0.25
004234,000905,0.95
004236,000300,0.75
004236,中证全债指数,0.25
004237,000012,0.35
004237,000300,0.6
004241,000905,0.9
004241,中证全债指数,0.1
004244,000300,0.6
004249,000300,0.5
004250,000905,0.8
004250,中证全债指数,0.2
004252,000300,0.5
004252,中证全债指数,0.5
004253,黄金现货,0.95
004258,000300,0.2
004259,000300,0.2
004260,000300,0.5
004260,中证全债指数,0.5
004263,000906,0.3
004263,HSCI,0.3
004265,000300,0.15
004265,中证全债指数,0.85
004266,000171,0.5
004266,HSCI,0.3
004274,000300,0.15
004274,中证全债指数,0.85
004275,000300,0.15
004275,中证全债指数,0.85
004278,000300,0.3
004278,HSI,0.1
004279,000300,0.15
004280,000300,0.15
004292,930625,0.8
004292,中证全债指数,0.2
004301,000300,0.2
004302,000300,0.2
004314,000300,0.35
004314,HSI,0.35
004314,中证全债指数,0.3
004315,000300,0.35
004315,HSI,0.35
004315,中证全债指数,0.3
004316,000300,0.5
004316,HSI,0.2
004316,中证全债指数,0.3
004317,000300,0.5
004317,HSI,0.2
004317,中证全债指数,0.3
004320,000300,0.5
004320,HSI,0.2
004320,中证全债指数,0.3
004321,000300,0.4
004321,HSI,0.3
004321,中证全债指数,0.3
004332,000964,0.5
004332,HSI,0.25
004332,中证全债指数,0.2
004335,000012,0.5
004335,000300,0.5
004340,000300,0.2
004341,000906,0.65
004341,中证全债指数,0.35
004342,000300,0.95
004343,399006,0.95
004344,399415,0.95
004345,399001,0.95
004346,000901,0.95
004347,H30257,0.95
004348,000905,0.95
004350,000906,0.9
004351,930882,0.7
004352,000012,0.1
004352,000300,0.9
004355,000300,0.8
004357,000012,0.4
004357,000300,0.6
004361,000300,0.15
004361,中证全债指数,0.85
004362,000300,0.15
004362,中证全债指数,0.85
004371,H30318,0.95
004374,000300,0.7
004375,000300,0.7
004390,000300,0.5
004390,中证全债指数,0.5
004391,000300,0.5
004391,中证全债指数,0.5
004393,000300,0.6
004393,HSI,0.2
004394,399006,0.9
004403,000300,0.35
004403,HSI,0.35
004403,中证全债指数,0.3
004404,000300,0.35
004404,HSI,0.35
004404,中证全债指数,0.3
004405,000300,0.2
004406,000300,0.2
004407,000069,0.95
004408,399330,0.95
004409,399610,0.95
004410,399550,0.95
004413,000905,0.2
004413,中证全债指数,0.8
004423,000012,0.35
004423,000906,0.65
004424,399397,0.2
004424,930790,0.15
004424,931801,0.15
004424,H30560,0.3
004432,000819,0.95
004433,000819,0.95
004434,000300,0.7
004435,000300,0.7
004436,000300,0.2
004437,000300,0.2
004442,000300,0.15
004448,000300,0.8
004450,000906,0.8
004453,000300,0.7
004453,中证全债指数,0.3
004454,000300,0.7
004454,中证全债指数,0.3
004455,000300,0.15
004456,000300,0.6
004456,中证全债指数,0.4
004457,000300,0.2
004475,000300,0.5
004476,000998,0.6
004476,HSCI,0.2
004476,中证全债指数,0.2
